seed,lr,damping,global_episode,total_steps,train_mean_reward,eval_mean_reward,time_seconds,grad_norm,condition_number
5000,10.0,0.0001,120,3670,36.7,193.69,353.9505777359009,0.030692907883241183,17.378838556958055
5000,10.0,0.0001,130,4131,46.1,145.84,395.61124086380005,0.020772999857429704,35.82743057157115
5000,10.0,0.0001,140,4597,46.6,137.58,433.3294358253479,0.04115809108061735,13.216564897709445
5000,10.0,0.0001,150,4927,33.0,16.87,453.0768897533417,0.040482521484698226,91.85451952343664
5000,10.0,0.0001,160,5093,16.6,11.3,466.0730118751526,0.040488714114861483,81.84894608564015
5000,10.0,0.0001,170,5387,29.4,12.81,483.28918981552124,0.03263234093156149,133.5165133228794
5000,10.0,0.0001,180,5603,21.6,82.69,506.1374258995056,0.039986770440673815,106.78618534237152
5000,10.0,0.0001,190,5793,19.0,118.51,530.8051567077637,0.054206283584907373,140.72677111595422
5000,10.0,0.0001,200,6190,39.7,136.27,566.2460017204285,0.05069639799190543,32.95560454405096
5000,10.0,0.0001,210,6558,36.8,147.61,602.3395156860352,0.04355218651165777,261.9822024123743
5000,10.0,0.0001,220,7069,51.1,94.0,637.3828699588776,0.02822259973096507,42.211984585481765
5000,10.0,0.0001,230,7441,37.2,93.92,666.8451509475708,0.006453372809160462,30.019022295293833
5000,10.0,0.0001,240,7728,28.7,127.52,698.5942919254303,0.031247172070565155,54.724019654959655
5000,10.0,0.0001,250,8135,40.7,214.59,741.3771908283234,0.03168658602583927,49.25429134255503
5000,10.0,0.0001,260,8909,77.4,110.37,788.9803156852722,0.0173137707699183,43.65110815032882
5000,10.0,0.0001,270,9422,51.3,139.57,829.672260761261,0.027875113736727263,33.41326130155411
5000,10.0,0.0001,280,9925,50.3,121.57,867.177583694458,0.051912531466190105,79.13653506204034
5000,10.0,0.0001,290,10259,33.4,83.66,894.5414848327637,0.04878519335944104,49.4820924417912
5000,10.0,0.0001,300,10525,26.6,60.02,917.9791927337646,0.06429146586871981,95.81421161283401
5000,10.0,0.0001,310,10747,22.2,82.34,940.4713418483734,0.06459848106077448,45.269015844156215
5000,10.0,0.0001,320,10999,25.2,500.0,1014.3123607635498,0.04416058370488254,23.14318323273584
9000,10.0,0.0001,10,250,25.0,25.75,17.791999101638794,0.013294659082069714,9.585776830572831
9000,10.0,0.0001,20,585,33.5,22.46,38.97690796852112,0.01760681108496721,15.576474362419788
9000,10.0,0.0001,30,819,23.4,24.67,54.69148898124695,0.014884492896670697,27.49769096172265
9000,10.0,0.0001,40,1128,30.9,11.83,71.83499121665955,0.08336245753324463,29.0605542397792
9000,10.0,0.0001,50,1347,21.9,9.42,85.45885634422302,0.03111073753656463,13.712746021199983
9000,10.0,0.0001,60,1512,16.5,8.87,96.85763311386108,0.029994625494288517,4.754561705069026
9000,10.0,0.0001,70,1723,21.1,198.15,134.63748025894165,0.03276310033054468,13.991364259372547
9000,10.0,0.0001,80,2062,33.9,9.81,154.45697617530823,0.02978771558882794,116.23509854572737
9000,10.0,0.0001,90,2371,30.9,335.81,210.67099905014038,0.0361819879136759,67.07106087288714
9000,10.0,0.0001,100,2611,24.0,127.22,237.36984705924988,0.03449029026424476,38.808806372955516
9000,10.0,0.0001,110,3102,49.1,163.65,279.3408203125,0.035156728170798554,39.87260520559548
9000,10.0,0.0001,120,3545,44.3,275.14,331.8255412578583,0.015655637380107203,73.03041292699564
9000,10.0,0.0001,130,4354,80.9,136.84,382.11485528945923,0.020415573811769498,27.621354473028536
9000,10.0,0.0001,140,4790,43.6,500.0,454.6975779533386,0.03640522018451017,27.912235471982054
6000,10.0,0.0001,10,283,28.3,32.83,19.584357976913452,0.058507547997136145,76.66202992857502
6000,10.0,0.0001,20,524,24.1,42.3,38.16942596435547,0.025839828660918007,5.892211953154384
6000,10.0,0.0001,30,777,25.3,9.28,54.97869300842285,0.03482557061925632,5.585360343281908
