seed,lr,damping,global_episode,total_steps,train_mean_reward,eval_mean_reward,time_seconds,grad_norm,fim_condition_number
13000,0.01,nan,40,1327,32.6,59.84,0.6637928485870361,56.61794662475586,N/A
13000,0.01,nan,50,1763,43.6,106.15,1.0581927299499512,53.32766342163086,N/A
13000,0.01,nan,60,2423,66.0,65.83,1.346526861190796,34.79269027709961,N/A
13000,0.01,nan,70,2752,32.9,56.34,1.5691168308258057,12.855283737182617,N/A
13000,0.01,nan,80,3149,39.7,59.46,1.807891845703125,54.17506408691406,N/A
13000,0.01,nan,90,3602,45.3,64.93,2.069924831390381,30.69050407409668,N/A
13000,0.01,nan,100,4087,48.5,72.31,2.357717990875244,46.27339172363281,N/A
13000,0.01,nan,110,4788,70.1,145.09,2.902113676071167,90.1784439086914,N/A
13000,0.01,nan,120,5393,60.5,159.98,3.4831857681274414,34.572994232177734,N/A
13000,0.01,nan,130,5954,56.1,82.87,3.8109498023986816,52.8235969543457,N/A
13000,0.01,nan,140,6491,53.7,81.88,4.134345769882202,21.46206283569336,N/A
13000,0.01,nan,150,7350,85.9,74.27,4.468260765075684,28.89107894897461,N/A
13000,0.01,nan,160,7893,54.3,63.68,4.735727787017822,38.96721649169922,N/A
13000,0.01,nan,170,8448,55.5,63.06,5.00026273727417,59.45681381225586,N/A
13000,0.01,nan,180,9003,55.5,78.51,5.3172008991241455,60.2135124206543,N/A
13000,0.01,nan,190,9688,68.5,81.07,5.6547558307647705,40.500396728515625,N/A
13000,0.01,nan,200,10317,62.9,103.59,6.05839991569519,68.94204711914062,N/A
13000,0.01,nan,210,11152,83.5,159.78,6.665249586105347,83.4143295288086,N/A
13000,0.01,nan,220,12142,99.0,304.9,7.772339820861816,31.944915771484375,N/A
13000,0.01,nan,230,13597,145.5,383.33,9.18079161643982,75.59989166259766,N/A
13000,0.01,nan,240,14952,135.5,381.69,10.626138687133789,113.84300994873047,N/A
13000,0.01,nan,250,16421,146.9,428.11,12.177323579788208,117.54149627685547,N/A
13000,0.01,nan,260,18891,247.0,487.33,14.104837656021118,184.92703247070312,N/A
14000,0.01,nan,10,214,21.4,54.11,0.21032023429870605,54.348995208740234,N/A
14000,0.01,nan,20,448,23.4,48.92,0.40339207649230957,44.33448028564453,N/A
14000,0.01,nan,30,689,24.1,35.99,0.5514891147613525,29.962743759155273,N/A
14000,0.01,nan,40,917,22.8,36.53,0.6982100009918213,24.667011260986328,N/A
14000,0.01,nan,50,1266,34.9,58.34,0.928826093673706,81.66045379638672,N/A
14000,0.01,nan,60,1651,38.5,56.29,1.1571171283721924,60.0321044921875,N/A
14000,0.01,nan,70,2178,52.7,144.7,1.6875603199005127,78.4697036743164,N/A
14000,0.01,nan,80,2556,37.8,69.24,1.9589362144470215,22.144437789916992,N/A
14000,0.01,nan,90,3092,53.6,58.74,2.2145793437957764,53.98819351196289,N/A
14000,0.01,nan,100,3636,54.4,62.08,2.47956919670105,24.986608505249023,N/A
14000,0.01,nan,110,4273,63.7,62.41,2.7553253173828125,26.847938537597656,N/A
14000,0.01,nan,120,4832,55.9,63.61,3.026517152786255,26.867368698120117,N/A
14000,0.01,nan,130,5382,55.0,65.14,3.297746181488037,23.16941261291504,N/A
14000,0.01,nan,140,6046,66.4,70.09,3.596609115600586,59.963050842285156,N/A
14000,0.01,nan,150,6604,55.8,74.14,3.9056100845336914,27.249963760375977,N/A
14000,0.01,nan,160,7188,58.4,80.55,4.238306045532227,33.57758712768555,N/A
14000,0.01,nan,170,7783,59.5,91.96,4.60731315612793,127.1501693725586,N/A
14000,0.01,nan,180,8849,106.6,218.4,5.429159164428711,104.06336975097656,N/A
14000,0.01,nan,190,9695,84.6,234.79,6.2815611362457275,60.69514846801758,N/A
14000,0.01,nan,200,10766,107.1,150.45,6.885010242462158,26.640586853027344,N/A
